gender,age,race,education,marital_status,income,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
2,41,4,3,2,0.55,3,0,1,0
1,41,2,3,1,2.65,4,4,2,3
2,48,3,3,2,0.4,0,0,2,2
1,36,3,3,1,2.64,3,2,1,1
1,70,3,3,1,5.0,8,0,6,0
2,38,3,5,1,4.76,2,0,10,0
1,63,1,1,1,1.22,0,0,0,0
1,39,6,5,1,2.82,6,3,0,0
1,67,4,2,1,1.33,0,0,0,0
1,51,3,3,1,2.57,1,0,1,1
2,34,1,2,1,0.41,1,1,0,0
2,39,7,4,3,1.72,14,13,15,0
2,43,3,2,1,1.67,3,3,2,0
2,65,4,3,2,1.22,5,3,2,2
2,80,3,2,2,1.82,4,4,0,0
2,40,4,4,3,2.18,7,1,0,3
2,66,6,1,1,1.16,4,0,0,0
2,80,3,4,2,1.48,0,0,15,2
1,36,4,2,1,2.33,14,14,0,0
1,65,2,1,1,0.04,14,6,0,0
1,63,1,2,1,2.19,5,2,0,0
2,61,3,3,1,1.45,0,0,0,1
1,21,3,4,3,3.88,5,0,0,0
1,27,1,1,1,1.52,21,2,2,4
2,75,4,4,2,1.06,1,1,0,1
1,58,3,2,1,1.85,0,0,0,0
1,33,3,5,1,5.0,6,0,0,0
1,34,4,4,1,5.0,4,4,0,0
2,21,2,3,3,1.05,10,10,0,0
2,57,4,2,3,0.1,3,0,1,0
1,38,4,4,3,0.17,0,0,3,0
2,64,4,3,1,4.57,2,2,3,0
2,25,6,5,3,0.66,14,2,0,0
1,21,7,3,1,0.21,1,1,2,25
1,50,2,4,1,5.0,8,0,0,0
2,35,6,5,2,0.58,3,0,0,0
2,22,1,3,1,0.68,2,1,0,0
2,44,1,4,1,5.0,1,1,0,0
1,28,6,5,3,2.89,1,1,0,0
1,24,3,5,1,4.0,14,0,10,0
2,28,3,4,3,3.75,7,2,0,0
1,57,3,2,2,1.33,1,1,1,0
2,61,6,5,1,4.25,1,0,0,0
1,80,3,2,1,1.82,3,2,0,20
2,55,6,5,1,3.65,1,1,0,1
1,63,1,1,1,1.36,3,3,0,0
1,70,4,5,2,5.0,2,2,0,0
2,41,1,2,1,0.8,0,0,0,0
2,35,6,4,1,4.69,1,1,0,0
2,39,3,5,1,4.47,1,0,10,0
2,33,3,5,1,5.0,0,0,0,1
2,80,2,4,2,0.86,3,0,0,0
2,47,4,3,1,1.24,0,0,0,2
1,45,3,5,1,0.35,1,1,0,1
2,21,2,4,3,3.88,1,0,0,0
2,60,6,4,1,3.63,0,0,7,0
2,63,4,5,1,4.16,2,0,0,0
1,47,4,5,1,3.47,10,0,0,0
2,76,3,3,1,1.34,2,2,0,1
2,80,3,1,2,1.06,0,0,0,10
1,21,4,2,3,2.79,3,3,0,10
2,56,3,4,3,2.25,1,0,2,0
1,20,3,3,3,5.0,2,1,12,0
2,80,4,3,2,0.91,2,2,0,0
2,65,3,4,2,2.91,3,3,0,2
1,80,3,5,1,1.7,2,0,7,0
2,39,4,4,2,4.57,4,4,0,3
2,66,4,4,3,1.02,0,0,1,1
1,24,3,3,3,5.0,2,1,0,0
1,65,2,1,2,0.92,0,0,0,0
1,45,3,3,1,2.21,8,7,0,0
1,68,3,3,1,5.0,4,1,0,0
2,65,6,2,1,1.38,3,0,0,0
1,64,4,4,2,1.65,10,10,5,0
2,69,4,4,1,2.32,3,0,2,0
2,21,3,3,3,3.3,14,10,5,5
2,39,6,5,3,4.94,3,0,5,0
2,34,4,3,3,0.65,7,7,0,0
1,28,3,4,2,0.71,3,1,2,12
1,40,2,3,1,0.36,0,0,0,0
1,55,6,5,1,0.48,3,1,0,2
2,38,6,5,1,5.0,6,0,0,3
2,66,2,1,1,0.4,0,0,0,0
2,80,3,3,1,2.46,1,0,0,0
2,39,2,4,2,2.65,2,0,0,0
1,20,4,2,3,1.69,7,7,2,8
1,62,4,3,2,1.08,0,0,0,0
2,48,6,1,1,2.45,6,0,0,0
2,79,4,4,2,4.31,0,0,1,0
1,78,4,3,2,1.65,0,0,0,0
2,57,3,3,1,5.0,3,3,10,8
2,73,3,3,1,5.0,4,2,0,0
2,74,1,3,2,4.21,5,2,8,0
1,23,3,3,1,0.87,3,3,0,0
2,36,1,3,3,3.32,3,2,2,1
2,54,3,4,1,4.44,1,0,2,4
2,29,3,2,1,1.17,2,2,2,3
2,43,3,4,1,2.08,1,0,0,0
1,27,3,5,1,4.26,5,2,0,3
2,54,4,4,2,1.67,3,2,0,0
2,44,3,5,1,5.0,1,0,10,0
1,75,3,3,1,1.52,2,0,0,0
2,58,4,2,3,2.15,0,0,0,0
1,64,4,3,1,1.73,3,1,1,0
2,61,3,4,2,1.48,4,2,2,5
1,23,3,4,3,3.88,5,0,5,1
1,43,3,4,1,4.68,3,2,4,5
2,42,1,2,2,1.04,2,1,1,0
1,31,7,5,1,2.03,5,0,3,0
1,50,3,3,2,1.02,4,2,3,4
2,56,3,4,2,4.41,6,2,1,0
1,58,1,3,1,0.77,1,1,0,0
1,39,3,4,2,1.18,3,1,0,2
2,59,3,3,2,4.96,7,7,0,16
1,34,3,3,3,5.0,0,0,0,5
1,37,3,3,1,2.46,3,3,0,0
1,78,4,2,2,1.46,0,0,3,21
1,29,4,4,1,2.0,10,5,15,0
1,40,4,4,1,3.34,4,2,15,0
1,59,3,3,1,0.93,0,0,0,4
2,80,3,1,2,1.08,2,2,0,1
1,61,3,4,2,0.8,5,5,5,5
1,74,2,2,1,0.84,1,1,8,0
2,80,3,4,2,2.16,3,0,0,0
1,22,4,4,3,3.4,6,6,3,1
2,61,3,1,1,0.46,14,14,0,0
2,34,3,4,1,4.08,5,2,0,1
1,80,3,2,2,3.05,6,3,0,2
2,80,1,1,1,0.61,4,4,16,0
2,22,3,5,1,4.62,7,3,0,1
1,58,4,3,1,1.04,2,2,2,0
1,69,4,5,1,5.0,3,0,3,0
2,31,7,5,1,2.72,1,1,0,0
1,80,4,1,1,1.4,1,1,1,0
2,42,3,5,3,5.0,8,7,0,0
1,60,1,4,1,2.0,5,5,8,0
1,56,3,5,2,0.8,3,0,0,0
2,28,4,4,3,2.32,0,0,0,0
2,36,3,4,1,1.51,1,1,1,1
1,33,3,5,1,4.29,1,1,1,8
2,62,1,3,1,1.94,0,0,0,0
2,55,4,4,1,4.73,5,2,5,5
1,41,3,3,1,2.89,2,2,0,0
1,80,1,1,1,1.03,0,0,0,0
2,48,3,4,1,4.73,10,3,0,0
2,23,3,5,3,5.0,1,0,0,0
1,52,1,1,2,2.02,5,2,5,0
2,29,3,4,3,3.98,3,0,0,0
2,72,3,4,2,5.0,4,0,10,5
2,72,7,5,2,4.12,2,2,0,2
1,57,4,2,3,1.92,21,21,1,30
2,73,3,4,2,1.23,0,0,0,15
1,80,3,4,1,1.35,3,0,0,6
2,35,3,3,1,0.02,3,3,30,0
2,38,1,5,1,3.85,4,2,15,0
2,68,1,5,1,0.69,1,1,4,0
2,29,3,5,1,3.84,7,7,1,5
1,40,3,4,1,3.11,3,3,0,1
2,54,3,5,1,5.0,0,0,0,0
1,26,4,3,1,2.17,20,20,2,3
1,69,6,2,1,1.5,1,1,0,0
1,45,4,5,1,3.4,10,10,0,20
1,25,4,4,3,3.79,2,1,1,0
2,22,1,4,3,1.2,3,2,1,0
1,52,4,5,1,4.9,0,0,0,0
2,62,4,2,2,3.23,0,0,0,0
1,20,1,4,3,0.68,2,1,2,0
2,38,1,1,1,0.33,5,5,0,15
1,56,3,5,1,5.0,4,1,10,1
2,69,4,5,2,1.18,2,2,1,3
2,21,1,4,1,2.41,1,1,0,0
1,56,4,4,1,5.0,3,2,0,0
2,45,7,4,3,0.79,4,1,2,2
2,46,6,2,1,0.88,0,0,0,0
1,64,3,2,1,2.28,0,0,0,0
2,23,4,4,1,1.74,1,1,0,0
2,39,3,4,1,0.66,1,0,0,4
2,80,3,3,1,2.75,0,0,1,0
1,54,3,5,2,3.98,2,2,5,0
2,29,1,3,3,1.25,10,10,0,2
2,80,3,4,2,4.56,2,0,8,4
2,63,6,3,1,5.0,4,1,0,0
2,73,3,4,2,4.0,1,0,0,0
1,63,3,4,2,1.4,0,0,1,30
2,59,7,4,1,5.0,2,2,1,2
1,56,6,5,1,5.0,7,7,0,0
1,62,6,1,2,1.99,1,0,0,1
2,28,4,4,1,4.61,4,3,0,0
1,50,1,1,3,0.91,1,0,0,30
1,80,3,2,1,2.07,0,0,1,0
2,38,1,4,3,5.0,7,7,1,0
1,60,4,3,2,2.47,3,2,0,0
1,32,3,4,1,0.64,7,5,0,3
2,80,3,4,2,1.88,2,0,3,0
2,22,4,3,3,2.17,6,6,7,5
1,80,2,5,2,2.88,7,0,0,0
1,60,3,4,1,2.65,7,7,0,0
2,41,1,4,1,5.0,3,3,15,5
2,80,3,1,2,5.0,3,0,0,0
1,59,3,4,2,2.65,15,15,0,20
1,49,7,2,1,0.73,3,0,0,2
2,55,4,5,1,3.79,3,1,2,0
1,70,6,2,1,1.38,3,0,2,0
2,45,3,5,1,4.08,3,2,0,8
1,63,3,3,2,1.44,0,0,0,5
1,56,1,4,2,1.66,1,1,0,0
1,80,3,5,1,5.0,6,1,0,1
1,60,3,4,2,2.47,7,7,1,0
1,70,6,5,1,1.56,0,0,0,0
2,26,4,4,3,0.96,5,5,0,5
1,61,6,5,1,5.0,2,0,2,0
1,80,4,4,2,1.64,2,1,4,0
1,69,4,5,1,1.75,2,1,0,0
1,46,3,4,1,2.64,0,0,0,5
1,80,1,1,2,2.89,0,0,0,0
1,45,3,2,1,3.4,1,0,0,0
2,55,2,3,2,1.49,2,2,2,0
2,29,4,4,3,0.87,8,5,1,8
1,70,3,5,1,4.56,1,0,0,0
1,62,4,3,1,0.94,0,0,0,0
2,67,3,3,1,2.32,3,1,2,0
2,55,3,1,1,0.75,0,0,1,0
2,22,2,4,3,1.29,3,2,1,0
1,80,3,5,1,4.14,2,1,1,0
2,80,7,1,2,1.56,2,0,0,0
2,31,3,4,1,1.22,2,1,1,2
1,65,3,4,3,1.54,1,1,0,0
1,66,2,4,1,2.2,3,1,1,0
2,62,4,5,2,2.24,3,0,2,0
2,74,2,3,1,5.0,2,0,0,0
2,72,4,3,2,1.78,2,0,0,0
2,72,3,4,2,1.25,0,0,0,5
1,69,4,4,1,5.0,0,0,0,2
2,35,3,5,1,2.64,2,1,0,2
1,21,4,4,3,3.05,5,4,2,0
2,70,3,3,2,1.74,0,0,1,5
1,77,3,2,1,1.77,2,2,3,5
2,20,3,4,3,1.77,2,0,0,0
1,49,3,5,1,5.0,3,0,1,0
2,64,4,1,2,1.13,1,1,1,0
1,64,4,4,2,2.06,3,2,0,7
2,45,4,2,3,0.56,3,3,0,0
1,51,2,4,1,3.66,3,1,0,5
2,47,7,5,1,5.0,7,0,0,0
2,41,4,5,1,3.47,14,14,0,0
2,56,3,3,1,4.05,1,0,4,3
2,34,3,4,1,3.04,7,3,4,8
1,34,6,5,1,5.0,7,1,1,2
2,39,2,3,1,2.9,4,1,5,1
2,80,3,5,2,2.8,1,0,0,0
2,57,2,5,1,5.0,0,0,0,0
1,26,3,4,3,1.24,10,0,20,3
2,40,3,5,1,3.88,1,0,0,0
2,39,4,3,3,4.12,3,3,2,4
1,66,4,3,2,0.91,0,0,12,0
1,40,3,3,3,5.0,3,3,0,3
2,39,3,5,2,4.07,2,1,0,0
2,23,2,5,1,2.93,5,4,3,0
1,20,4,2,1,1.05,2,2,1,17
2,57,7,4,2,1.0,1,1,0,0
1,78,3,5,1,5.0,7,0,0,0
1,80,3,3,2,1.52,3,0,4,4
2,36,4,4,1,1.24,0,0,0,2
2,41,1,1,1,2.72,1,1,0,0
1,58,3,4,1,3.08,3,0,7,4
2,56,4,5,2,4.8,2,2,2,2
1,73,3,5,1,5.0,5,1,0,1
1,25,6,5,3,5.0,4,4,5,0
1,55,6,4,1,5.0,0,0,0,0
1,28,4,2,1,0.6,2,1,0,60
1,72,3,5,1,5.0,7,7,2,5
2,56,4,3,2,0.67,0,0,0,0
2,33,3,5,1,5.0,2,1,10,10
1,60,3,5,2,5.0,3,1,20,1
1,62,3,4,1,3.75,2,1,2,0
2,34,3,4,1,5.0,3,0,0,0
1,41,4,3,1,0.27,0,0,0,1
2,42,2,3,1,1.96,0,0,0,0
2,80,3,3,1,3.77,0,0,8,2
2,54,1,4,1,2.92,2,1,3,0
2,29,3,5,1,3.75,3,1,1,0
1,41,6,5,1,4.78,0,0,4,1
1,71,6,5,1,5.0,0,0,0,0
2,58,4,3,1,0.61,1,1,0,2
1,71,7,5,1,1.7,0,0,0,17
2,59,4,4,3,3.29,3,2,4,0
2,51,4,5,1,5.0,1,1,0,1
2,46,6,5,1,2.73,0,0,5,42
1,39,2,4,1,2.88,5,5,0,0
2,43,2,5,2,5.0,15,1,0,60
2,27,2,2,3,0.85,10,3,4,2
1,54,4,3,1,2.32,4,1,2,0
2,50,3,2,2,5.0,12,4,10,1
2,51,3,5,1,5.0,4,0,2,0
1,26,3,1,1,1.67,1,1,2,0
1,73,4,4,3,0.78,5,0,0,60
1,35,3,3,3,1.23,2,1,2,1
1,47,7,4,1,5.0,5,3,12,0
2,49,3,4,1,5.0,1,0,1,0
2,80,6,1,1,1.16,3,0,0,2
1,36,1,2,1,1.37,3,1,0,0
2,39,7,4,3,1.22,3,3,0,0
1,70,4,4,1,1.29,2,0,15,0
2,23,2,5,1,5.0,12,3,0,1
2,76,2,1,1,1.54,2,2,0,0
2,34,3,5,3,1.78,7,7,0,0
1,46,3,3,2,1.27,2,2,1,3
2,21,4,4,3,1.08,6,6,0,0
2,80,3,3,2,1.6,2,0,0,2
1,23,7,5,1,4.14,1,1,25,27
2,60,3,4,2,0.97,3,3,2,0
2,38,3,5,1,5.0,4,4,1,0
2,44,4,3,2,0.18,1,1,1,0
2,34,6,5,1,5.0,8,0,0,5
2,74,3,4,1,2.46,1,1,0,0
2,42,3,3,1,0.63,1,0,0,1
1,36,3,5,3,5.0,4,0,0,0
1,63,4,3,1,1.38,2,2,1,10
1,21,3,4,3,0.08,17,1,0,1
1,48,4,3,1,4.22,0,0,0,0
1,37,3,5,3,4.69,5,4,1,0
2,40,7,3,1,1.12,10,10,0,10
1,34,3,4,1,5.0,2,0,0,0
1,25,7,5,3,1.22,0,0,0,0
2,45,3,5,1,4.6,4,2,1,1
2,64,3,2,2,2.65,2,2,0,0
1,49,4,5,1,5.0,5,0,10,0
1,80,6,5,1,1.66,0,0,0,0
1,68,3,4,1,5.0,3,0,0,8
2,38,4,4,1,1.75,3,2,2,2
1,32,4,4,2,1.74,3,3,2,1
2,63,1,2,1,1.35,3,2,0,0
2,21,4,3,3,2.37,5,4,6,5
2,73,2,2,1,1.76,3,1,0,0
1,37,3,5,3,5.0,5,3,2,3
2,21,4,4,3,1.08,7,3,0,0
1,35,3,5,1,2.64,7,1,0,2
2,54,2,2,1,0.41,1,0,0,0
2,64,6,1,2,4.08,0,0,0,0
1,65,3,3,2,1.45,0,0,2,2
2,39,4,2,3,0.81,1,1,2,5
2,63,4,2,3,0.72,0,0,0,1
1,22,4,4,3,3.75,6,2,2,1
2,75,6,2,1,1.85,2,0,0,0
1,52,4,3,1,2.62,2,2,0,0
2,42,4,4,1,0.85,0,0,0,0
1,28,3,3,1,0.78,10,1,0,2
1,79,3,4,2,2.9,3,1,8,0
1,40,3,5,1,5.0,5,2,0,0
2,80,3,3,1,1.48,0,0,0,0
2,79,7,3,2,0.62,3,1,4,6
2,80,3,2,2,2.88,1,1,2,2
2,39,1,1,1,0.25,0,0,0,0
2,30,4,4,1,2.49,6,6,0,0
1,61,3,3,1,4.81,7,7,0,0
1,51,6,5,1,1.56,0,0,0,2
2,26,7,4,1,2.38,0,0,5,1
2,73,6,5,1,5.0,0,0,0,0
2,41,4,4,1,3.5,0,0,0,0
2,63,1,4,2,0.82,1,0,0,0
1,76,3,3,1,1.91,3,1,0,0
2,61,6,3,1,2.77,0,0,0,1
1,69,3,4,2,1.68,0,0,0,0
1,57,3,5,1,2.79,4,4,3,2
1,50,1,3,1,5.0,2,0,0,2
2,39,4,3,1,1.07,5,5,0,0
1,62,1,3,3,1.17,0,0,0,0
2,74,3,4,1,2.99,7,1,1,0
2,55,6,3,1,4.86,1,1,0,0
1,26,7,3,3,2.04,3,2,17,20
2,54,4,4,2,1.17,2,0,4,5
1,28,3,5,1,5.0,8,1,0,0
1,56,3,3,1,0.64,7,4,8,6
2,80,3,3,2,1.65,4,0,1,0
1,62,2,4,2,1.0,3,0,15,0
2,60,4,5,2,1.8,0,0,4,0
2,68,3,4,1,4.41,2,1,0,2
2,80,3,3,2,1.8,1,0,0,25
1,72,4,5,2,3.62,3,0,0,0
1,70,4,3,2,0.7,0,0,0,0
1,43,2,2,3,1.29,0,0,4,0
2,22,1,4,3,1.95,3,3,5,0
1,38,4,3,1,1.44,14,14,3,0
2,59,4,4,3,0.72,0,0,0,1
2,38,3,3,2,0.91,0,0,0,0
2,70,3,4,2,2.06,3,1,0,3
1,51,4,3,2,1.45,2,2,5,0
1,80,3,4,1,4.43,0,0,1,2
1,60,3,3,2,0.89,0,0,0,0
2,36,1,4,1,3.32,5,5,0,0
2,71,3,5,1,2.48,0,0,2,4
2,20,1,2,3,3.32,4,2,2,0
2,56,6,3,1,3.4,5,5,0,0
2,58,3,3,2,1.37,5,5,2,10
1,20,3,4,3,5.0,4,3,0,4
2,54,3,5,3,0.54,0,0,0,0
1,80,3,4,1,2.13,0,0,0,1
1,48,1,2,3,1.89,1,1,4,0
2,80,3,3,2,0.15,5,0,10,10
1,49,3,3,3,2.67,0,0,0,0
2,69,4,5,1,5.0,1,0,0,0
2,49,6,3,2,2.04,1,1,0,4
2,40,4,4,1,1.77,0,0,0,10
2,56,4,5,3,4.62,5,1,1,0
1,65,4,2,2,1.48,2,2,4,0
1,63,1,4,1,4.97,0,0,0,4
2,23,4,4,3,1.89,6,2,1,0
1,71,3,5,1,4.56,2,1,0,0
2,61,3,4,1,1.29,2,1,0,3
1,32,7,4,3,4.78,6,0,2,0
1,55,3,4,2,1.11,1,1,0,0
1,60,3,4,2,4.8,1,1,0,0
2,57,6,5,1,5.0,3,3,0,0
1,27,6,5,1,5.0,6,3,1,1
1,49,4,5,1,5.0,0,0,0,2
1,77,2,4,1,5.0,0,0,2,2
2,22,4,3,1,1.49,2,2,25,0
1,68,3,3,1,0.65,3,0,20,0
2,55,4,3,3,0.7,0,0,0,0
1,64,6,5,1,4.72,0,0,0,0
1,55,3,5,1,5.0,3,1,0,1
2,39,6,5,1,5.0,0,0,0,0
2,59,4,4,1,1.91,1,1,8,8
2,64,4,2,2,1.3,0,0,1,0
2,40,6,5,1,5.0,0,0,0,0
2,47,1,5,1,2.98,3,0,0,0
1,59,4,3,1,2.56,0,0,0,0
1,60,3,3,1,1.82,0,0,0,0
1,43,3,4,1,2.19,5,5,2,5
1,32,6,5,1,4.22,2,1,0,0
1,64,3,3,1,1.86,2,1,0,0
2,68,3,4,1,5.0,2,0,4,0
1,41,6,5,1,4.08,5,1,2,0
2,63,4,4,2,1.16,5,5,10,0
2,21,3,4,3,0.96,0,0,5,0
1,27,4,5,3,2.09,10,10,19,5
2,73,2,1,2,0.38,3,1,0,0
1,22,3,3,3,5.0,10,5,2,0
1,47,1,1,1,2.39,1,1,0,0
1,79,4,5,2,3.95,3,0,2,0
1,74,6,5,1,3.86,1,0,0,0
1,66,2,4,1,2.77,4,2,0,0
1,56,1,5,1,1.08,2,2,0,0
2,59,3,3,1,5.0,4,4,10,0
2,73,3,5,2,1.92,5,0,6,4
2,67,4,3,2,1.0,1,1,0,0
2,27,4,3,3,0.14,5,5,0,27
1,65,3,3,1,1.69,4,0,1,0
2,23,3,3,1,1.59,1,1,0,4
1,48,4,4,2,0.07,4,0,2,5
2,56,3,4,2,1.75,5,3,3,6
2,28,3,5,3,3.7,7,0,0,10
2,51,2,3,1,4.1,3,1,1,0
1,41,4,3,3,3.34,1,1,0,0
1,28,4,3,1,2.6,2,2,0,0
2,80,3,2,2,0.86,3,0,1,1
1,65,4,5,2,0.25,14,4,8,2
2,80,3,4,2,1.66,1,0,0,0
1,53,3,3,1,4.81,7,0,0,0
2,66,3,4,1,2.0,6,2,1,0
1,61,6,2,1,0.79,4,1,0,0
1,62,1,5,1,1.22,2,1,0,0
1,69,1,1,1,1.96,0,0,0,0
2,72,6,5,1,1.15,0,0,0,0
2,41,6,5,1,5.0,5,1,1,0
2,62,2,1,2,0.72,0,0,0,0
2,70,3,2,1,3.04,2,0,0,0
2,67,3,4,2,2.06,10,1,0,1
1,66,4,2,2,0.71,1,1,0,0
2,41,4,3,2,1.24,2,1,0,0
2,74,4,3,2,4.86,1,0,0,0
1,67,4,3,1,1.14,0,0,0,0
2,70,4,3,2,2.63,3,0,2,0
1,69,3,3,1,2.92,6,5,3,14
1,66,2,1,1,0.99,2,2,8,0
2,53,3,5,2,5.0,0,0,5,0
2,61,4,5,1,3.05,0,0,0,0
1,67,2,1,1,0.5,4,1,0,2
1,71,3,5,1,3.71,3,1,3,0
2,43,4,4,1,5.0,3,3,0,1
1,80,4,3,1,0.65,0,0,0,0
2,53,6,5,1,2.46,2,2,4,0
1,59,2,4,1,1.72,0,0,0,0
1,29,3,4,3,3.73,14,2,2,0
2,47,4,3,3,0.6,3,3,0,1
1,42,3,4,1,0.95,2,0,0,0
2,34,1,3,1,2.52,7,1,2,1
2,23,1,2,1,0.42,3,3,0,5
2,41,4,4,2,2.64,1,1,1,0
2,68,6,3,2,1.07,1,0,0,0
2,22,4,4,3,1.79,3,0,0,0
2,65,4,4,2,2.66,1,1,5,0
1,63,4,4,2,3.39,3,3,6,0
2,33,3,5,1,5.0,1,0,0,1
1,39,3,2,1,0.59,0,0,0,0
1,47,1,2,1,1.66,3,3,0,0
2,45,3,4,1,5.0,0,0,0,2
2,45,1,2,3,0.48,2,2,1,0
1,40,6,5,1,5.0,10,2,2,1
2,80,3,4,1,2.16,1,1,0,3
1,65,1,3,1,1.95,1,0,0,0
1,80,3,3,1,1.88,1,1,0,0
1,70,4,4,2,1.45,4,0,3,1
2,49,6,1,1,2.12,1,0,0,0
1,72,3,4,1,5.0,4,0,4,0
1,66,3,5,1,5.0,3,3,1,2
2,69,3,1,2,1.18,0,0,0,6
1,68,6,1,1,1.16,4,0,0,0
1,48,4,3,3,1.77,6,2,10,0
2,67,4,4,2,1.27,3,3,0,0
2,22,2,4,3,2.65,3,2,3,0
1,41,1,2,3,2.89,1,0,3,0
1,23,3,2,3,1.18,10,10,0,5
2,28,7,3,1,0.84,0,0,10,1
1,37,2,1,3,0.86,4,4,3,0
2,72,4,3,3,2.63,2,2,0,3
2,52,4,3,3,0.74,1,1,2,1
2,41,4,4,3,1.04,2,0,2,1
2,76,3,4,1,3.25,2,2,5,1
2,57,2,5,1,4.14,2,1,1,0
1,57,3,4,1,5.0,7,5,0,0
1,49,3,4,1,2.15,0,0,0,3
2,56,2,3,1,4.02,7,5,15,20
1,32,3,5,3,5.0,10,1,12,8
1,27,4,3,1,1.02,7,7,0,0
1,41,6,5,3,5.0,3,0,5,5
2,61,4,4,2,0.94,0,0,0,3
1,68,4,5,1,3.67,2,0,3,1
1,27,1,2,1,0.01,2,2,0,0
1,57,3,4,1,5.0,3,1,4,1
1,70,3,4,1,3.55,4,2,0,2
1,56,4,4,2,1.49,0,0,0,0
2,32,6,5,1,5.0,2,0,0,0
1,26,4,3,3,2.02,2,0,5,2
2,54,4,4,1,1.6,2,1,0,1
2,67,3,4,3,5.0,3,0,0,2
2,68,7,4,2,0.74,0,0,0,0
1,41,6,5,1,4.55,3,0,8,0
1,22,1,3,1,1.94,3,1,0,12
2,66,3,3,2,3.29,5,5,0,2
1,36,3,4,1,2.14,3,1,6,1
1,20,3,3,3,2.47,5,0,2,0
2,73,3,4,1,3.69,1,1,0,4
2,68,3,3,2,1.24,4,0,2,0
2,75,3,5,2,1.37,1,0,0,4
2,62,1,1,2,0.62,0,0,0,0
2,60,3,4,1,5.0,3,3,7,0
1,70,7,4,1,0.79,3,2,1,0
1,59,3,3,2,1.97,3,1,17,0
2,31,1,1,1,0.81,0,0,0,1
1,67,3,4,1,5.0,0,0,2,3
1,63,6,4,1,5.0,1,0,0,0
1,65,4,3,2,2.82,2,0,4,1
1,74,4,3,2,1.0,0,0,0,0
1,35,4,2,3,1.44,0,0,0,0
1,25,2,2,3,0.75,2,0,2,1
2,21,3,4,3,5.0,7,1,2,2
2,31,6,5,1,2.79,4,3,2,2
2,44,3,4,1,5.0,3,0,0,0
2,75,3,4,1,5.0,6,0,0,0
1,57,2,3,1,5.0,21,11,0,3
2,70,3,3,1,1.83,1,0,0,3
1,55,2,2,1,4.02,5,3,10,20
1,73,3,4,1,4.41,3,2,0,4
2,74,3,5,2,5.0,5,1,3,3
2,43,4,4,2,1.44,4,4,0,0
2,72,4,4,2,1.08,1,0,3,0
2,44,3,3,2,0.78,0,0,0,0
2,48,3,4,1,3.65,10,1,5,4
2,34,3,4,3,3.47,1,1,3,0
2,53,1,5,1,5.0,2,2,3,0
2,41,6,5,1,5.0,3,1,0,0
1,80,3,3,2,2.35,15,2,0,0
2,38,3,2,1,1.22,5,2,15,2
1,20,1,4,3,0.39,1,1,0,6
1,52,3,5,1,5.0,5,3,3,2
2,20,2,2,1,0.52,5,1,2,3
1,79,6,5,1,0.87,0,0,0,2
2,68,2,5,1,2.33,1,1,2,0
2,74,3,5,3,2.24,0,0,1,2
2,56,4,4,2,5.0,4,0,4,0
1,74,3,3,2,0.62,3,1,1,17
2,38,6,2,1,3.4,1,1,0,0
2,37,6,5,1,4.9,1,1,0,0
1,40,3,4,1,3.96,7,0,4,1
2,72,3,2,1,3.05,3,1,0,1
1,66,4,5,1,5.0,7,2,0,0
2,55,3,3,2,1.46,2,1,2,0
2,57,3,5,1,5.0,0,0,10,0
1,64,6,2,1,5.0,1,1,0,0
1,29,6,3,3,0.24,5,5,10,5
1,67,3,4,1,2.61,1,1,2,1
1,64,3,3,1,2.61,3,1,5,0
1,49,4,4,1,0.0,2,1,0,1
1,74,4,5,1,4.14,5,0,0,0
2,44,2,5,2,0.25,0,0,1,0
1,42,4,1,1,2.76,0,0,1,0
2,45,6,4,1,4.33,8,3,5,3
2,55,3,4,1,5.0,3,0,0,0
1,38,3,4,1,1.04,2,2,0,0
2,46,4,4,3,2.65,1,1,0,1
2,73,4,5,1,5.0,2,0,0,0
2,58,4,4,1,2.32,2,0,4,0
1,34,4,3,1,5.0,3,2,0,0
1,56,3,3,2,2.36,2,2,0,0
2,63,6,5,1,3.39,5,2,0,0
1,59,4,3,2,2.4,4,4,0,20
1,34,3,3,1,0.96,0,0,0,5
1,59,3,5,3,2.47,12,12,15,4
2,43,3,5,1,5.0,10,2,0,0
1,26,1,4,3,2.72,3,1,8,0
1,70,4,2,1,0.83,3,2,0,4
1,29,2,5,1,2.65,7,0,0,0
2,59,3,4,2,4.45,1,1,3,0
1,69,3,5,1,5.0,4,0,0,0
1,80,3,4,1,2.78,3,1,0,0
2,75,3,5,1,4.01,4,0,0,1
1,30,3,4,1,2.39,5,1,0,1
1,45,3,5,1,1.77,0,0,0,0
2,62,1,3,1,1.63,0,0,4,0
1,33,7,1,1,0.56,3,3,1,25
2,70,3,5,1,5.0,1,0,0,0
1,79,3,3,1,3.04,2,0,0,0
1,74,4,3,1,3.55,0,0,0,0
1,40,2,1,1,0.05,0,0,0,0
1,56,7,5,1,1.91,6,3,4,0
1,74,4,3,1,2.32,0,0,0,0
2,44,7,4,2,0.93,1,1,0,0
2,70,4,3,2,1.39,2,0,0,0
2,29,3,5,3,5.0,14,3,0,0
1,30,3,5,3,2.0,2,1,10,10
1,53,7,5,3,5.0,3,1,0,5
2,27,3,5,1,4.8,4,1,0,0
